,UniqueSurveyID,Date,Time,Latitude,Longitude,State,Habitat,Entomofauna,OtherInvertebrate,Vertebrate
7836,89349,04-09-2017,00:32:39,25.7195,91.0703,Meghalaya,Terrestrial_Agriculture,No,Yes,No
7837,56417,01-06-2018,07:06:47,25.1664,75.6755,Madhya Pradesh,Aquatic_Estuarine,No,Yes,Yes
7838,37578,31-10-2019,19:47:30,13.0091,78.8137,Tamil Nadu,Aquatic_Freshwater,Yes,Yes,No
7839,48507,30-06-2019,09:53:53,12.6072,78.5156,Puducherry,Terrestrial_Forest_Outside_PA,No,No,Yes
7840,35810,21-03-2015,15:27:09,16.5052,74.5247,Karnataka,Aquatic_Estuarine,No,Yes,Yes
7841,49747,04-06-2018,01:52:14,20.0985,83.5928,Chhattisgarh,Aquatic_Freshwater,Yes,No,No
7842,78518,12-08-2015,02:30:58,26.9723,94.9358,Nagaland,Terrestrial_Human_Habitation,Yes,Yes,No
7843,54072,30-05-2015,20:34:45,28.3662,96.2064,Arunachal Pradesh,Terrestrial_Forest_PA,Yes,No,Yes
7844,82656,06-01-2016,11:02:48,10.1257,76.908,Kerala,Aquatic_Freshwater,No,Yes,Yes
7845,46708,09-02-2017,13:28:01,24.5188,93.4062,Manipur,Terrestrial_Shurb,No,Yes,Yes
7846,31814,25-10-2016,00:23:41,17.3407,80.0253,Telangana,Aquatic_Freshwater,Yes,No,Yes
7847,16285,12-05-2016,14:43:05,24.7077,85.0297,Bihar,Terrestrial_Human_Habitation,Yes,No,No
7848,82810,22-01-2020,20:26:12,33.1426,77.2645,Himachal Pradesh,Terrestrial_Forest_Outside_PA,No,Yes,No
7849,1649,06-03-2018,22:23:36,22.3994,72.7558,Gujarat,Aquatic_Estuarine,No,No,No
7850,77243,08-11-2016,02:48:36,10.9222,92.9522,Andaman and Nicobar,Aquatic_Freshwater,Yes,No,Yes
7851,65741,14-12-2016,23:04:24,14.9184,73.9129,Goa,Aquatic_Estuarine,Yes,No,Yes
7852,74568,31-10-2019,15:22:37,30.7644,76.7705,Chandigarh,Terrestrial_Forest_Outside_PA,Yes,No,Yes
7853,65187,24-12-2017,17:02:33,22.427,86.8945,West Bengal,Terrestrial_Horticulture,No,No,No
7854,94591,12-10-2015,05:47:57,20.9717,72.4538,Daman and Diu,Terrestrial_Grassland,Yes,No,No
7855,42175,20-11-2019,23:48:50,20.0393,78.5505,Maharashtra,Terrestrial_Forest_Outside_PA,No,Yes,Yes
7856,41701,30-11-2017,11:00:31,24.6132,92.826,Assam,Aquatic_Marine,Yes,Yes,Yes
7857,50053,20-11-2015,06:39:10,24.651,74.1893,Madhya Pradesh,Terrestrial_Human_Habitation,Yes,No,Yes
7858,94190,09-12-2019,17:12:28,25.4809,90.03,Assam,Aquatic_Freshwater,No,Yes,No
7859,53300,11-03-2015,12:34:46,23.1962,71.573,Rajasthan,Terrestrial_Forest_PA,Yes,No,Yes
7860,90883,22-02-2020,19:14:38,12.8034,82.5701,Andhra Pradesh,Terrestrial_Horticulture,No,No,Yes
7861,51923,21-04-2017,04:40:53,23.5006,70.7671,Gujarat,Terrestrial_Forest_PA,Yes,No,No
7862,78077,14-07-2016,20:21:34,25.9905,77.4559,Madhya Pradesh,Terrestrial_Human_Habitation,Yes,No,No
7863,83637,04-06-2016,09:04:45,17.7681,80.9214,Telangana,Aquatic_Freshwater,No,No,Yes
7864,45095,26-08-2018,09:55:38,24.2276,87.1441,West Bengal,Terrestrial_Forest_PA,No,No,Yes
7865,86189,15-05-2016,22:03:20,8.2662,72.4972,Lakshadweep,Terrestrial_Shurb,Yes,No,Yes
7866,36171,16-07-2018,23:52:48,24.4204,93.7966,Manipur,Terrestrial_Forest_Outside_PA,Yes,Yes,Yes
7867,9547,06-08-2019,19:19:39,9.2271,75.4545,Kerala,Terrestrial_Agriculture,Yes,Yes,No
7868,67284,11-08-2019,12:37:32,25.5694,94.2481,Nagaland,Aquatic_Freshwater,Yes,Yes,Yes
7869,88512,14-07-2017,21:51:20,11.3416,78.7136,Tamil Nadu,Aquatic_Freshwater,Yes,Yes,Yes
7870,88293,07-12-2018,04:32:23,23.9969,86.9739,West Bengal,Terrestrial_Forest_Outside_PA,Yes,Yes,Yes
7871,59750,17-03-2018,17:39:03,28.5252,77.1848,Delhi,Terrestrial_Grassland,Yes,Yes,Yes
7872,61610,22-07-2015,11:15:08,30.403,79.5453,Uttaranchal,Aquatic_Marine,Yes,Yes,Yes
7873,11711,14-11-2017,01:01:56,23.0237,92.0283,Tripura,Terrestrial_Grassland,No,Yes,Yes
7874,46554,10-08-2017,00:15:09,20.4915,78.5156,Maharashtra,Aquatic_Marine,No,No,No
7875,4982,05-04-2017,00:56:15,27.8568,88.611,Sikkim,Terrestrial_Forest_Outside_PA,No,No,No
7876,58786,18-01-2020,12:17:35,31.048,74.3449,Punjab,Terrestrial_Grassland,No,No,Yes
7877,18352,05-10-2017,02:25:19,11.3982,73.4969,Lakshadweep,Terrestrial_Forest_Outside_PA,No,No,Yes
7878,93128,19-03-2015,23:27:03,27.2123,70.6209,Rajasthan,Aquatic_Freshwater,Yes,Yes,Yes
7879,13821,22-01-2018,10:49:58,23.8836,88.4247,West Bengal,Terrestrial_Grassland,Yes,Yes,Yes
7880,80439,14-12-2018,01:38:26,28.4615,73.1126,Rajasthan,Terrestrial_Shurb,No,Yes,Yes
7881,89333,08-03-2017,11:34:13,27.4798,85.0702,Bihar,Terrestrial_Horticulture,No,No,No
7882,55391,29-12-2016,22:46:01,27.401,94.5035,Arunachal Pradesh,Aquatic_Freshwater,Yes,Yes,No
7883,16847,22-11-2016,08:22:39,26.7928,93.9251,Nagaland,Terrestrial_Forest_PA,No,No,No
7884,18951,30-08-2015,18:11:30,29.7504,76.4264,Punjab,Aquatic_Estuarine,No,Yes,No
7885,74395,22-01-2020,22:25:52,26.5039,79.8895,Uttar Pradesh,Terrestrial_Horticulture,Yes,Yes,No
7886,51746,27-01-2020,07:36:48,21.9737,81.2569,Chhattisgarh,Terrestrial_Horticulture,Yes,Yes,No
7887,86508,24-03-2019,03:21:21,15.3703,73.7823,Goa,Aquatic_Freshwater,Yes,No,Yes
7888,51863,12-07-2018,02:35:27,23.2809,92.7234,Mizoram,Terrestrial_Horticulture,Yes,No,Yes
7889,52786,29-09-2016,12:03:32,27.6681,94.167,Assam,Aquatic_Marine,Yes,Yes,Yes
7890,25739,07-02-2017,11:23:49,20.5087,74.4424,Gujarat,Terrestrial_Horticulture,No,Yes,Yes
7891,75501,08-08-2019,12:19:55,16.1238,79.3146,Telangana,Terrestrial_Agriculture,No,No,No
7892,73932,14-12-2015,21:26:22,24.3507,77.3916,Uttar Pradesh,Terrestrial_Grassland,Yes,No,Yes
7893,83955,01-02-2019,10:51:59,26.2568,81.8697,Madhya Pradesh,Terrestrial_Agriculture,Yes,Yes,No
7894,48655,11-08-2016,17:30:28,27.403,88.0348,Sikkim,Aquatic_Freshwater,No,Yes,Yes
7895,41337,05-11-2019,09:47:26,14.3703,74.7626,Karnataka,Terrestrial_Horticulture,Yes,Yes,No
7896,19893,22-02-2018,03:03:25,12.3131,78.7441,Tamil Nadu,Terrestrial_Horticulture,Yes,No,Yes
7897,62566,14-03-2017,19:42:16,17.4318,81.3995,Andhra Pradesh,Terrestrial_Agriculture,No,Yes,No
7898,98510,22-03-2015,16:32:24,31.6158,76.6775,Himachal Pradesh,Aquatic_Estuarine,No,No,No
7899,50214,18-05-2017,13:22:52,29.9492,79.9509,Uttaranchal,Aquatic_Marine,No,Yes,Yes
7900,35082,08-04-2016,13:23:37,15.8307,76.265,Karnataka,Terrestrial_Grassland,Yes,Yes,Yes
7901,90829,06-09-2019,15:06:50,22.6083,88.2452,West Bengal,Terrestrial_Forest_Outside_PA,Yes,No,Yes
7902,98359,09-02-2019,19:35:10,27.2891,94.5121,Arunachal Pradesh,Aquatic_Marine,No,No,No
7903,68795,13-09-2016,19:29:53,30.3999,75.1157,Haryana,Aquatic_Estuarine,Yes,Yes,No
7904,26620,22-01-2020,03:11:14,26.2836,94.4843,Nagaland,Terrestrial_Horticulture,No,Yes,No
7905,93318,16-08-2018,19:40:40,30.1923,80.5904,Uttaranchal,Terrestrial_Forest_PA,Yes,Yes,Yes
7906,10904,09-04-2016,05:23:27,17.6081,78.3679,Telangana,Aquatic_Marine,No,No,Yes
7907,57535,31-12-2016,10:10:38,24.2739,93.2879,Assam,Terrestrial_Agriculture,Yes,Yes,No
7908,71528,31-07-2017,23:24:49,24.9593,80.7268,Madhya Pradesh,Aquatic_Freshwater,Yes,No,Yes
7909,8701,26-11-2015,08:51:12,29.3212,78.4776,Uttaranchal,Terrestrial_Forest_PA,No,Yes,Yes
7910,79096,27-10-2019,18:56:13,24.8433,86.3646,Bihar,Terrestrial_Agriculture,No,No,Yes
7911,43595,05-09-2017,20:35:54,15.6754,74.0768,Goa,Terrestrial_Forest_Outside_PA,No,No,No
7912,61389,08-03-2017,22:21:14,8.911,76.1164,Kerala,Terrestrial_Horticulture,Yes,No,Yes
7913,20799,21-12-2015,05:59:30,15.6446,74.1785,Goa,Terrestrial_Grassland,Yes,Yes,No
7914,48260,19-02-2019,22:54:41,14.0295,93.6074,Andaman and Nicobar,Aquatic_Marine,Yes,Yes,No
7915,6714,05-05-2019,07:09:40,29.0983,78.9027,Uttaranchal,Terrestrial_Human_Habitation,No,Yes,No
7916,21858,19-10-2015,09:23:25,29.7267,78.9684,Uttaranchal,Terrestrial_Forest_Outside_PA,Yes,Yes,Yes
7917,32914,03-11-2019,09:06:43,9.6026,94.1246,Andaman and Nicobar,Terrestrial_Shurb,No,Yes,No
7918,31456,19-11-2016,12:29:31,14.7558,75.6849,Puducherry,Terrestrial_Shurb,No,Yes,Yes
7919,83491,02-04-2015,05:21:42,15.5668,73.8418,Goa,Terrestrial_Horticulture,Yes,Yes,Yes
7920,63621,09-09-2017,22:48:42,30.0092,76.6834,Haryana,Terrestrial_Human_Habitation,Yes,No,Yes
7921,52944,24-04-2016,23:17:24,23.1455,71.775,Gujarat,Terrestrial_Shurb,No,No,Yes
7922,71520,02-10-2017,18:40:44,15.4369,79.8112,Andhra Pradesh,Terrestrial_Agriculture,Yes,Yes,No
7923,96280,22-10-2016,10:12:39,23.7103,79.4701,Madhya Pradesh,Aquatic_Freshwater,No,Yes,Yes
7924,99218,24-07-2018,17:06:59,24.8855,80.4705,Uttar Pradesh,Terrestrial_Horticulture,No,No,Yes
7925,98467,21-04-2015,00:34:10,14.2311,74.0564,Karnataka,Terrestrial_Shurb,No,Yes,Yes
7926,65090,01-05-2017,22:35:31,9.0989,73.206,Lakshadweep,Terrestrial_Grassland,No,No,Yes
7927,52472,02-08-2015,16:29:28,13.4615,92.2821,Andaman and Nicobar,Aquatic_Marine,Yes,No,Yes
7928,5221,16-11-2018,08:46:10,21.4958,84.4427,Orissa,Aquatic_Estuarine,Yes,Yes,Yes
7929,90351,28-01-2015,03:49:27,10.3938,73.0113,Lakshadweep,Terrestrial_Agriculture,No,No,No
7930,826,12-12-2018,12:29:46,28.0331,75.5184,Haryana,Terrestrial_Shurb,No,Yes,No
7931,18346,20-06-2019,10:39:12,32.5131,78.4898,Himachal Pradesh,Terrestrial_Horticulture,No,No,Yes
7932,29285,12-12-2016,13:31:38,30.0573,75.5788,Haryana,Terrestrial_Horticulture,Yes,Yes,No
7933,64502,09-09-2018,21:21:45,23.3714,91.4717,Tripura,Aquatic_Freshwater,Yes,No,Yes
7934,3868,05-11-2016,03:58:52,23.996,91.5951,Tripura,Terrestrial_Grassland,Yes,No,Yes
7935,10275,28-07-2018,12:02:39,22.6449,79.6258,Madhya Pradesh,Terrestrial_Horticulture,Yes,No,Yes
7936,33355,24-10-2015,18:57:35,30.9728,77.6688,Himachal Pradesh,Aquatic_Estuarine,Yes,No,No
7937,16764,10-01-2017,03:56:43,21.0452,74.1011,Gujarat,Terrestrial_Forest_Outside_PA,Yes,No,No
7938,11451,31-12-2017,09:50:59,20.1828,73.2054,Dadra and Nagar Haveli,Terrestrial_Horticulture,No,Yes,Yes
7939,6128,25-08-2017,11:46:19,12.5837,77.6798,Puducherry,Aquatic_Marine,Yes,Yes,No
7940,71367,04-04-2018,18:18:18,31.802,77.5159,Himachal Pradesh,Terrestrial_Human_Habitation,Yes,Yes,Yes
7941,79433,29-07-2018,15:33:56,20.579,72.4663,Daman and Diu,Terrestrial_Shurb,Yes,No,Yes
7942,2036,13-02-2016,20:42:35,25.1976,95.2886,Assam,Terrestrial_Grassland,No,No,Yes
7943,3762,09-09-2016,23:47:51,24.4041,68.4689,Gujarat,Terrestrial_Human_Habitation,No,Yes,Yes
7944,6272,02-04-2018,16:06:07,24.5126,93.4699,Manipur,Terrestrial_Grassland,No,No,No
7945,53626,20-12-2018,21:06:24,25.978,75.3498,Rajasthan,Terrestrial_Human_Habitation,No,Yes,No
7946,66933,08-09-2016,08:23:30,10.9159,72.7963,Lakshadweep,Terrestrial_Shurb,Yes,Yes,Yes
7947,27408,16-08-2018,05:26:19,26.8221,76.8677,Rajasthan,Terrestrial_Grassland,No,No,Yes
7948,57707,10-08-2015,16:50:23,12.0042,80.8716,Puducherry,Terrestrial_Human_Habitation,No,No,Yes
7949,18044,30-09-2017,23:56:03,25.5549,92.7887,Assam,Terrestrial_Forest_PA,Yes,Yes,No
7950,44406,07-01-2016,21:23:52,28.7259,76.9716,Delhi,Aquatic_Freshwater,Yes,No,No
7951,11231,22-07-2016,21:33:40,19.0895,78.7657,Telangana,Terrestrial_Shurb,Yes,No,No
7952,79063,14-12-2016,13:17:51,22.0189,92.8042,Mizoram,Aquatic_Freshwater,Yes,Yes,No
7953,39474,18-04-2015,10:21:11,27.2068,88.6977,West Bengal,Terrestrial_Human_Habitation,Yes,No,No
7954,47645,12-04-2018,12:51:10,18.0718,82.3265,Orissa,Terrestrial_Human_Habitation,No,No,No
7955,90866,31-01-2018,08:59:42,27.4013,88.5265,Sikkim,Aquatic_Marine,No,Yes,Yes
7956,88343,18-07-2015,18:09:16,8.2915,78.1937,Tamil Nadu,Terrestrial_Forest_PA,Yes,Yes,No
7957,44375,02-11-2018,21:07:59,27.8217,90.8633,Assam,Aquatic_Estuarine,No,Yes,No
7958,65360,15-02-2015,22:51:36,22.2142,80.8568,Chhattisgarh,Terrestrial_Horticulture,No,Yes,No
7959,6114,24-12-2019,04:51:57,19.7743,77.7146,Telangana,Terrestrial_Forest_Outside_PA,No,No,No
7960,62226,25-12-2017,17:29:17,25.1594,76.8894,Rajasthan,Terrestrial_Forest_PA,No,Yes,Yes
7961,87460,06-11-2016,16:02:09,28.9298,81.0308,Uttar Pradesh,Terrestrial_Forest_Outside_PA,No,Yes,Yes
7962,66849,17-12-2018,02:13:36,8.203,94.2697,Andaman and Nicobar,Terrestrial_Human_Habitation,Yes,No,Yes
7963,54068,19-09-2019,23:49:19,27.667,70.5895,Rajasthan,Terrestrial_Forest_Outside_PA,Yes,No,No
7964,68726,06-01-2015,12:54:32,13.9527,78.293,Karnataka,Terrestrial_Forest_Outside_PA,Yes,No,No
7965,72276,30-11-2016,13:31:24,24.2514,91.3784,Tripura,Terrestrial_Forest_PA,Yes,No,No
7966,54718,21-10-2016,08:41:39,24.5262,92.2292,Tripura,Terrestrial_Horticulture,No,Yes,Yes
7967,32094,24-04-2015,14:29:37,16.1615,77.4253,Puducherry,Terrestrial_Horticulture,Yes,Yes,Yes
7968,33369,31-01-2020,16:59:56,15.502,73.8068,Goa,Aquatic_Marine,No,No,Yes
7969,41996,09-06-2016,04:22:27,18.909,83.9681,Andhra Pradesh,Terrestrial_Horticulture,No,No,Yes
7970,13940,23-10-2019,11:37:14,24.1237,83.8494,Jharkhand,Terrestrial_Agriculture,Yes,Yes,No
7971,99961,30-01-2018,08:09:27,13.4462,93.844,Andaman and Nicobar,Terrestrial_Grassland,No,Yes,No
7972,17843,09-01-2018,19:28:11,25.7248,94.2119,Nagaland,Terrestrial_Human_Habitation,No,No,Yes
7973,13656,16-11-2018,07:06:50,32.8498,78.2388,Jammu and Kashmir,Aquatic_Marine,Yes,No,No
7974,31389,05-01-2015,08:52:31,15.3256,74.3185,Goa,Aquatic_Estuarine,Yes,Yes,Yes
7975,81795,09-10-2019,08:17:59,24.3691,77.6838,Madhya Pradesh,Terrestrial_Forest_PA,No,Yes,No
7976,38215,18-07-2015,20:34:48,10.1674,76.8746,Kerala,Terrestrial_Shurb,No,Yes,Yes
7977,7122,05-05-2015,19:59:52,24.4491,84.5672,Jharkhand,Aquatic_Freshwater,Yes,No,Yes
7978,28099,27-05-2019,14:38:41,20.1342,73.105,Dadra and Nagar Haveli,Aquatic_Marine,No,Yes,No
7979,6078,15-12-2019,01:54:10,20.0878,73.1339,Dadra and Nagar Haveli,Terrestrial_Agriculture,No,Yes,No
7980,35839,04-01-2019,15:15:09,26.6162,94.3529,Nagaland,Terrestrial_Grassland,Yes,Yes,No
7981,29747,13-02-2020,02:08:49,23.7924,91.1848,Tripura,Terrestrial_Forest_Outside_PA,Yes,Yes,No
7982,83044,21-12-2017,05:22:51,23.9938,75.3214,Rajasthan,Terrestrial_Forest_PA,Yes,No,No
7983,52070,28-12-2018,18:53:45,28.6647,77.2635,Haryana,Terrestrial_Grassland,Yes,No,No
7984,58919,09-01-2018,13:43:25,21.5388,79.26,Maharashtra,Terrestrial_Human_Habitation,No,No,Yes
7985,30128,16-10-2019,10:50:23,16.6342,76.0827,Karnataka,Terrestrial_Agriculture,No,Yes,Yes
7986,40019,25-03-2017,00:43:52,27.8893,94.3965,Arunachal Pradesh,Terrestrial_Grassland,No,Yes,Yes
7987,38774,16-10-2016,18:35:39,27.1917,88.1495,Sikkim,Terrestrial_Human_Habitation,No,No,No
7988,68807,15-10-2017,21:58:02,15.6769,74.0393,Goa,Terrestrial_Human_Habitation,No,Yes,Yes
7989,66475,04-02-2017,16:47:15,20.171,73.2226,Dadra and Nagar Haveli,Terrestrial_Grassland,No,Yes,No
7990,54946,26-02-2015,01:21:42,16.8214,76.4503,Karnataka,Terrestrial_Human_Habitation,Yes,Yes,No
7991,77258,06-05-2016,11:38:37,26.8625,87.1544,West Bengal,Terrestrial_Agriculture,Yes,No,No
7992,60261,19-12-2017,04:36:42,33.0231,77.9053,Himachal Pradesh,Terrestrial_Human_Habitation,Yes,No,Yes
7993,30077,08-05-2017,01:44:05,29.1176,96.7243,Arunachal Pradesh,Terrestrial_Forest_Outside_PA,No,Yes,No
7994,40786,12-12-2017,00:13:48,15.5042,73.8371,Goa,Aquatic_Estuarine,Yes,No,No
7995,81933,19-01-2017,13:58:44,20.191,73.2287,Dadra and Nagar Haveli,Terrestrial_Horticulture,Yes,No,Yes
7996,90159,12-04-2018,00:31:10,25.3209,94.2255,Manipur,Terrestrial_Shurb,Yes,Yes,No
7997,64005,22-03-2016,03:52:20,24.8751,78.0926,Madhya Pradesh,Aquatic_Estuarine,Yes,Yes,Yes
7998,1426,20-09-2017,09:14:29,20.2689,73.0076,Dadra and Nagar Haveli,Terrestrial_Agriculture,Yes,Yes,Yes
7999,18992,27-01-2017,16:55:18,11.2634,73.4965,Lakshadweep,Terrestrial_Human_Habitation,Yes,Yes,No
8000,40568,05-11-2015,20:34:44,13.3796,93.4042,Andaman and Nicobar,Aquatic_Marine,No,Yes,No
8001,79089,10-10-2018,07:14:57,25.1555,74.0436,Madhya Pradesh,Aquatic_Estuarine,Yes,No,No
8002,80737,27-08-2018,15:10:40,8.0144,93.3048,Andaman and Nicobar,Terrestrial_Grassland,No,No,Yes
8003,79498,16-02-2019,03:18:51,20.6048,83.3918,Chhattisgarh,Terrestrial_Human_Habitation,Yes,Yes,Yes
8004,96378,17-10-2018,12:36:53,15.0388,77.7982,Karnataka,Terrestrial_Human_Habitation,No,Yes,Yes
8005,52518,02-07-2016,12:34:23,21.8941,69.85,Gujarat,Terrestrial_Shurb,Yes,Yes,No
8006,88164,19-09-2016,07:44:23,28.8384,80.7326,Uttaranchal,Terrestrial_Shurb,Yes,Yes,No
8007,41783,19-02-2019,13:30:19,22.8584,88.9717,West Bengal,Terrestrial_Agriculture,Yes,Yes,No
8008,61173,24-10-2019,11:07:28,11.7417,77.7431,Tamil Nadu,Terrestrial_Human_Habitation,Yes,Yes,No
8009,50256,08-06-2016,17:44:47,25.6767,93.387,Manipur,Terrestrial_Forest_Outside_PA,Yes,No,Yes
8010,9465,10-03-2017,02:55:21,25.5271,88.5159,West Bengal,Terrestrial_Forest_PA,Yes,Yes,Yes
8011,30011,05-02-2016,11:27:04,23.0318,77.2571,Madhya Pradesh,Terrestrial_Forest_PA,Yes,No,No
8012,16209,04-11-2017,04:32:01,15.685,73.6864,Goa,Aquatic_Marine,Yes,No,No
8013,77193,23-04-2018,10:04:47,8.4277,75.4781,Kerala,Terrestrial_Shurb,No,Yes,No
8014,41815,27-08-2016,02:29:10,23.3893,83.4174,Jharkhand,Aquatic_Marine,Yes,Yes,No
8015,92403,06-09-2017,21:23:53,12.2242,77.2323,Tamil Nadu,Terrestrial_Horticulture,Yes,No,Yes
8016,83814,05-10-2017,22:49:32,30.8453,79.3374,Uttaranchal,Terrestrial_Horticulture,No,No,No
8017,75421,02-11-2018,18:22:31,16.0228,82.2657,Puducherry,Terrestrial_Forest_Outside_PA,No,No,No
8018,48149,02-10-2015,00:32:13,11.4843,73.2726,Lakshadweep,Terrestrial_Shurb,Yes,No,No
8019,40633,05-08-2015,06:38:17,28.5447,77.1021,Delhi,Aquatic_Estuarine,No,No,No
8020,57734,05-08-2017,03:15:35,15.0074,73.8846,Goa,Terrestrial_Forest_PA,No,Yes,No
8021,71437,03-10-2016,06:15:48,14.9456,73.8302,Goa,Terrestrial_Agriculture,Yes,No,No
8022,8802,02-02-2019,14:46:19,24.4039,94.2465,Manipur,Terrestrial_Forest_Outside_PA,No,No,No
8023,21840,24-05-2018,05:56:56,26.0824,91.183,Meghalaya,Aquatic_Marine,Yes,Yes,No
8024,61261,20-09-2019,04:07:01,8.432,77.7867,Tamil Nadu,Aquatic_Marine,No,Yes,Yes
8025,49712,05-07-2018,13:18:53,31.7007,74.8444,Punjab,Terrestrial_Human_Habitation,Yes,No,Yes
8026,54862,28-05-2015,05:11:36,9.2461,75.6889,Kerala,Terrestrial_Human_Habitation,Yes,No,No
8027,69633,20-07-2019,04:48:35,19.2534,81.6899,Telangana,Terrestrial_Agriculture,No,Yes,No
8028,55436,11-12-2017,10:17:56,16.7466,78.1277,Karnataka,Terrestrial_Horticulture,Yes,No,No
8029,50748,03-05-2018,21:23:41,28.8564,71.8499,Rajasthan,Terrestrial_Human_Habitation,Yes,No,No
8030,48273,02-12-2018,17:13:53,25.1352,92.0213,Assam,Terrestrial_Shurb,Yes,No,No
8031,60432,04-11-2018,11:38:29,21.6666,84.2913,Chhattisgarh,Terrestrial_Horticulture,No,No,No
8032,33896,23-10-2016,22:57:48,25.9049,88.9508,West Bengal,Aquatic_Marine,Yes,Yes,No
8033,74297,18-07-2015,21:00:48,32.66,75.778,Himachal Pradesh,Terrestrial_Agriculture,No,No,Yes
8034,46066,07-09-2015,19:54:09,27.4366,86.5933,Bihar,Aquatic_Marine,Yes,No,No
8035,69481,07-12-2015,22:19:36,18.8257,85.4697,Orissa,Terrestrial_Shurb,Yes,Yes,No
8036,20394,18-09-2017,03:00:07,8.5772,76.3004,Kerala,Terrestrial_Grassland,No,No,No
8037,55430,20-11-2016,13:16:28,24.4836,92.2729,Tripura,Terrestrial_Forest_PA,Yes,Yes,Yes
8038,62001,21-05-2019,14:46:27,20.7675,82.8126,Chhattisgarh,Aquatic_Marine,Yes,Yes,No
8039,33454,19-05-2015,21:23:10,29.3958,72.1239,Rajasthan,Terrestrial_Horticulture,Yes,Yes,No
8040,7695,05-08-2018,00:48:31,24.5002,92.3082,Tripura,Terrestrial_Horticulture,No,No,Yes
8041,40448,01-10-2018,01:29:33,9.2007,76.0964,Kerala,Terrestrial_Grassland,No,No,No
8042,49015,08-12-2017,22:18:44,21.0408,80.9126,Chhattisgarh,Terrestrial_Grassland,Yes,No,Yes
8043,29734,21-03-2017,01:49:42,31.3865,78.7799,Himachal Pradesh,Terrestrial_Shurb,Yes,No,No
8044,69103,15-09-2016,22:20:28,27.0003,96.931,Arunachal Pradesh,Aquatic_Estuarine,No,No,No
8045,91165,31-10-2015,09:56:08,16.1395,79.3313,Puducherry,Terrestrial_Forest_Outside_PA,Yes,Yes,No
8046,7865,03-05-2017,14:20:29,23.674,92.5945,Mizoram,Aquatic_Marine,No,No,Yes
8047,65629,20-06-2017,05:07:45,20.8653,70.9499,Daman and Diu,Terrestrial_Shurb,No,Yes,No
8048,71012,31-03-2016,19:11:45,25.581,95.0098,Assam,Aquatic_Marine,No,No,Yes
8049,56501,02-10-2017,15:52:47,24.1523,92.0484,Tripura,Terrestrial_Shurb,No,No,Yes
8050,5105,07-05-2015,09:26:20,11.8822,77.3988,Karnataka,Aquatic_Freshwater,Yes,No,No
8051,25506,17-04-2015,19:33:29,30.4683,77.6554,Uttaranchal,Aquatic_Marine,Yes,No,No
8052,35391,01-09-2015,02:09:13,14.904,74.3133,Goa,Aquatic_Estuarine,No,No,Yes
8053,10658,27-02-2019,13:46:21,24.6912,93.2477,Manipur,Terrestrial_Grassland,Yes,No,No
8054,4636,15-04-2015,00:57:50,21.08,71.4658,Gujarat,Terrestrial_Horticulture,No,Yes,Yes
8055,63776,22-10-2016,21:29:47,18.4185,81.5804,Orissa,Terrestrial_Grassland,No,Yes,No
8056,13869,16-06-2017,18:39:44,18.7089,78.2365,Andhra Pradesh,Aquatic_Marine,No,Yes,Yes
8057,9200,26-12-2017,22:37:19,34.4278,78.1267,Jammu and Kashmir,Terrestrial_Horticulture,No,Yes,Yes
8058,76083,26-05-2018,04:41:21,26.685,94.4418,Nagaland,Terrestrial_Forest_Outside_PA,Yes,No,No
8059,20137,22-05-2016,14:36:55,11.4912,72.6692,Lakshadweep,Terrestrial_Forest_Outside_PA,Yes,Yes,No
8060,49378,05-10-2019,06:53:09,27.6124,88.3562,Sikkim,Terrestrial_Shurb,No,No,Yes
8061,49486,10-08-2016,02:07:35,21.2501,70.7253,Gujarat,Aquatic_Estuarine,Yes,Yes,Yes
8062,44140,08-05-2016,16:50:09,29.2544,79.4542,Uttar Pradesh,Terrestrial_Grassland,No,Yes,Yes
8063,10683,30-01-2016,17:41:04,11.6966,72.4365,Lakshadweep,Terrestrial_Agriculture,No,No,Yes
8064,58957,24-04-2017,01:18:44,28.0135,96.2399,Arunachal Pradesh,Terrestrial_Agriculture,No,Yes,Yes
8065,18920,07-01-2020,17:00:56,30.6748,76.8271,Chandigarh,Terrestrial_Forest_PA,No,No,No
8066,6886,12-03-2017,22:53:37,20.7576,78.6675,Maharashtra,Terrestrial_Shurb,No,Yes,Yes
8067,7024,08-01-2019,15:01:36,11.2556,77.4339,Tamil Nadu,Terrestrial_Forest_PA,No,Yes,No
8068,64243,11-08-2015,14:02:48,18.4609,81.4633,Orissa,Terrestrial_Human_Habitation,No,No,Yes
8069,45930,11-01-2018,18:13:04,28.7323,77.5673,Haryana,Terrestrial_Forest_Outside_PA,Yes,No,No
8070,71225,14-09-2017,17:36:44,24.8599,83.9124,Bihar,Terrestrial_Human_Habitation,No,No,No
8071,63430,27-11-2017,05:02:17,15.7949,74.0687,Goa,Terrestrial_Forest_PA,Yes,Yes,Yes
8072,3957,01-09-2015,05:32:23,16.634,80.2766,Telangana,Terrestrial_Human_Habitation,Yes,No,Yes
8073,24973,01-04-2015,23:21:08,28.8139,80.3172,Uttar Pradesh,Terrestrial_Forest_PA,No,No,Yes
8074,61269,21-02-2018,00:46:36,27.4796,93.425,Arunachal Pradesh,Terrestrial_Forest_Outside_PA,Yes,Yes,Yes
